col_id,col_nm,table_id,cate1,cate2,num_cat_flag,pk_ratio,distinct_cnt,null_ratio,same_ratio,rec_cnt,column_cnt,categorical_cnt,numerical_cnt,avg_dom_col,avg_val_col,num_dom_eqn_col,num_dom_inter_col,num_val_eqn_col,num_val_inter_col,inner_tbl_cnt,outer_tbl_cnt,rep_ratio_tbl,common_ratio_tbl,col_table_cnt,inner_col_cnt,pk_bucket,null_bucket,col_type,rec_bucket,col_cnt_bucket,domain_spread,dom_sim_bucket,val_sim_bucket
3439, 5_기타시설관리비 ,341,교육,고등교육,0,0.9,300,0.0,1.12,335,251,8,243,0.009846119031455,0.0819436422774113,0.0,2617.0,0.0,2879.0,789.0,,,,450.0,2946.0,고PK(0.7-0.9),완전(0%),수치형,중(101-1k),초풍부(21+),대공유(21+),낮은유사(0-0.1),낮은값유사
3440, 4_일반관리비 ,341,교육,고등교육,0,1.0,335,0.0,1.0,335,251,8,243,0.0529228855721393,0.0529228855721393,0.0,47.0,0.0,47.0,789.0,,,,33.0,48.0,최고PK(0.9+),완전(0%),수치형,중(101-1k),초풍부(21+),대공유(21+),낮은유사(0-0.1),낮은값유사
3441, 5_여비교통비 ,341,교육,고등교육,0,0.99,331,0.0,1.01,335,251,8,243,0.0104813479809555,0.019687682939643,0.0,2655.0,0.0,2944.0,789.0,,,,466.0,2983.0,최고PK(0.9+),완전(0%),수치형,중(101-1k),초풍부(21+),대공유(21+),낮은유사(0-0.1),낮은값유사
3442, 5_차량유지비 ,341,교육,고등교육,0,0.96,320,0.0,1.05,335,251,8,243,0.011624036440084,0.0433986340198098,0.0,2526.0,0.0,2805.0,789.0,,,,389.0,2854.0,최고PK(0.9+),완전(0%),수치형,중(101-1k),초풍부(21+),대공유(21+),낮은유사(0-0.1),낮은값유사
3443, 5_소모품비 ,341,교육,고등교육,0,1.0,334,0.0,1.0,335,251,8,243,0.0279824965453707,0.0279420206659012,0.0,415.0,0.0,415.0,789.0,,,,154.0,416.0,최고PK(0.9+),완전(0%),수치형,중(101-1k),초풍부(21+),대공유(21+),낮은유사(0-0.1),낮은값유사
3444, 5_인쇄출판비 ,341,교육,고등교육,0,0.97,324,0.0,1.03,335,251,8,243,0.0140044943466471,0.0328776899690264,0.0,2808.0,0.0,3096.0,789.0,,,,529.0,3137.0,최고PK(0.9+),완전(0%),수치형,중(101-1k),초풍부(21+),대공유(21+),낮은유사(0-0.1),낮은값유사
3445, 5_난방비 ,341,교육,고등교육,0,0.83,277,0.0,1.21,335,251,8,243,0.0104572029061922,0.1247550792294036,0.0,2621.0,0.0,2879.0,789.0,,,,452.0,2951.0,고PK(0.7-0.9),완전(0%),수치형,중(101-1k),초풍부(21+),대공유(21+),낮은유사(0-0.1),중값유사
3446, 5_전기수도료 ,341,교육,고등교육,0,0.99,332,0.0,1.01,335,251,8,243,0.0047393364928909,0.0123821287293028,0.0,2415.0,0.0,2709.0,789.0,,,,339.0,2743.0,최고PK(0.9+),완전(0%),수치형,중(101-1k),초풍부(21+),대공유(21+),낮은유사(0-0.1),낮은값유사
3447, 5_통신비 ,341,교육,고등교육,0,1.0,334,0.0,1.0,335,251,8,243,0.0316819191805069,0.0316436684502018,0.0,316.0,0.0,316.0,789.0,,,,118.0,318.0,최고PK(0.9+),완전(0%),수치형,중(101-1k),초풍부(21+),대공유(21+),낮은유사(0-0.1),낮은값유사
3448, 5_제세공과금 ,341,교육,고등교육,0,1.0,335,0.0,1.0,335,251,8,243,0.0092692848383333,0.0092692848383333,0.0,2666.0,0.0,2980.0,789.0,,,,470.0,2994.0,최고PK(0.9+),완전(0%),수치형,중(101-1k),초풍부(21+),대공유(21+),낮은유사(0-0.1),낮은값유사
3449, 5_지급수수료 ,341,교육,고등교육,0,1.0,334,0.0,1.0,335,251,8,243,0.0183469292486255,0.0185232000401804,0.0,1779.0,0.0,1780.0,789.0,,,,606.0,1783.0,최고PK(0.9+),완전(0%),수치형,중(101-1k),초풍부(21+),대공유(21+),낮은유사(0-0.1),낮은값유사
3450, 4_운영비 ,341,교육,고등교육,0,1.0,335,0.0,1.0,335,251,8,243,0.0332523429364803,0.0332523429364803,0.0,85.0,0.0,85.0,789.0,,,,48.0,86.0,최고PK(0.9+),완전(0%),수치형,중(101-1k),초풍부(21+),대공유(21+),낮은유사(0-0.1),낮은값유사
3451, 5_복리후생비 ,341,교육,고등교육,0,1.0,335,0.0,1.0,335,251,8,243,0.0079297559426015,0.0079297559426015,0.0,2677.0,0.0,2992.0,789.0,,,,493.0,3007.0,최고PK(0.9+),완전(0%),수치형,중(101-1k),초풍부(21+),대공유(21+),낮은유사(0-0.1),낮은값유사
3452, 5_교육훈련비 ,341,교육,고등교육,0,0.99,330,0.0,1.02,335,251,8,243,0.0111668634395907,0.0178503585966272,0.0,2751.0,0.0,3046.0,789.0,,,,514.0,3080.0,최고PK(0.9+),완전(0%),수치형,중(101-1k),초풍부(21+),대공유(21+),낮은유사(0-0.1),낮은값유사
3453, 5_일반용역비 ,341,교육,고등교육,0,0.96,323,0.0,1.04,335,251,8,243,0.0066367276508196,0.0340033566653382,0.0,2331.0,0.0,2610.0,789.0,,,,271.0,2659.0,최고PK(0.9+),완전(0%),수치형,중(101-1k),초풍부(21+),대공유(21+),낮은유사(0-0.1),낮은값유사
3454, 5_업무추진비 ,341,교육,고등교육,0,0.0,1,0.0,335.0,335,251,8,243,1.0,0.5603552389625909,326.0,0.0,65.0,1599.0,789.0,,,,222.0,2573.0,저PK(0-0.3),완전(0%),수치형,중(101-1k),초풍부(21+),대공유(21+),최고유사(0.6+),높은값유사
3455, 5_기관장 업무추진비 ,341,교육,고등교육,0,0.89,298,0.0,1.12,335,251,8,243,0.0201977832011389,0.0807440072365445,0.0,2831.0,0.0,3101.0,789.0,,,,520.0,3168.0,고PK(0.7-0.9),완전(0%),수치형,중(101-1k),초풍부(21+),대공유(21+),낮은유사(0-0.1),낮은값유사
3456, 5_상임이사 업무추진비 ,341,교육,고등교육,0,0.0,1,0.0,335.0,335,251,8,243,1.0,0.5603552389625909,326.0,0.0,65.0,1599.0,789.0,,,,222.0,2573.0,저PK(0-0.3),완전(0%),수치형,중(101-1k),초풍부(21+),대공유(21+),최고유사(0.6+),높은값유사
3457, 5_기타 업무추진비 ,341,교육,고등교육,0,0.76,255,0.0,1.31,335,251,8,243,0.0154647507858105,0.1521421898142873,0.0,2937.0,0.0,3200.0,789.0,,,,612.0,3275.0,고PK(0.7-0.9),완전(0%),수치형,중(101-1k),초풍부(21+),대공유(21+),낮은유사(0-0.1),중값유사
3458, 5_홍보비 ,341,교육,고등교육,0,0.99,330,0.0,1.02,335,251,8,243,0.0067453430521809,0.0186170846565506,0.0,2551.0,0.0,2841.0,789.0,,,,426.0,2881.0,최고PK(0.9+),완전(0%),수치형,중(101-1k),초풍부(21+),대공유(21+),낮은유사(0-0.1),낮은값유사
3459, 5_회의비 ,341,교육,고등교육,0,0.96,323,0.0,1.04,335,251,8,243,0.0165321290883165,0.0378461730613107,0.0,2770.0,0.0,3063.0,789.0,,,,510.0,3107.0,최고PK(0.9+),완전(0%),수치형,중(101-1k),초풍부(21+),대공유(21+),낮은유사(0-0.1),낮은값유사
3460, 5_행사비 ,341,교육,고등교육,0,0.99,331,0.0,1.01,335,251,8,243,0.0084266437279338,0.0156154266676293,0.0,2564.0,0.0,2860.0,789.0,,,,432.0,2894.0,최고PK(0.9+),완전(0%),수치형,중(101-1k),초풍부(21+),대공유(21+),낮은유사(0-0.1),낮은값유사
3461, 5_선교비 ,341,교육,고등교육,0,0.24,80,0.0,4.19,335,251,8,243,0.0271197786504819,0.4321558931511666,0.0,2470.0,0.0,2669.0,789.0,,,,354.0,2801.0,저PK(0-0.3),완전(0%),수치형,중(101-1k),초풍부(21+),대공유(21+),낮은유사(0-0.1),높은값유사
3462, 5_기타운영비 ,341,교육,고등교육,0,0.95,319,0.0,1.05,335,251,8,243,0.0078027968294657,0.0442194376463915,0.0,2514.0,0.0,2791.0,789.0,,,,391.0,2842.0,최고PK(0.9+),완전(0%),수치형,중(101-1k),초풍부(21+),대공유(21+),낮은유사(0-0.1),낮은값유사
3463, 4_감가상각비 ,341,교육,고등교육,0,1.0,335,0.0,1.0,335,251,8,243,0.0347655661088496,0.0347655661088496,0.0,98.0,0.0,98.0,789.0,,,,55.0,99.0,최고PK(0.9+),완전(0%),수치형,중(101-1k),초풍부(21+),대공유(21+),낮은유사(0-0.1),낮은값유사
3464, 5_유형고정자산감가상각비 ,341,교육,고등교육,0,1.0,335,0.0,1.0,335,251,8,243,0.0343880597014925,0.0343880597014925,0.0,99.0,0.0,99.0,789.0,,,,55.0,100.0,최고PK(0.9+),완전(0%),수치형,중(101-1k),초풍부(21+),대공유(21+),낮은유사(0-0.1),낮은값유사
3465, 5_무형고정자산감가상각비 ,341,교육,고등교육,0,0.15,49,0.0,6.84,335,251,8,243,0.0417741350646862,0.4407943520746918,0.0,2654.0,0.0,2850.0,789.0,,,,484.0,2983.0,저PK(0-0.3),완전(0%),수치형,중(101-1k),초풍부(21+),대공유(21+),낮은유사(0-0.1),높은값유사
3466, 3_연구학생경비 ,341,교육,고등교육,0,1.0,335,0.0,1.0,335,251,8,243,0.0685537828100874,0.0685537828100874,0.0,28.0,0.0,28.0,789.0,,,,20.0,29.0,최고PK(0.9+),완전(0%),수치형,중(101-1k),초풍부(21+),중공유(6-20),낮은유사(0-0.1),낮은값유사
3467, 4_연구비 ,341,교육,고등교육,0,0.91,305,0.0,1.1,335,251,8,243,0.0129052270559109,0.0648712879728455,2.0,2469.0,0.0,2743.0,789.0,,,,354.0,2801.0,최고PK(0.9+),완전(0%),수치형,중(101-1k),초풍부(21+),대공유(21+),낮은유사(0-0.1),낮은값유사
3468, 5_연구비 ,341,교육,고등교육,0,0.85,286,0.0,1.17,335,251,8,243,0.0147405748043593,0.1003681098405915,2.0,2490.0,0.0,2750.0,789.0,,,,361.0,2822.0,고PK(0.7-0.9),완전(0%),수치형,중(101-1k),초풍부(21+),대공유(21+),낮은유사(0-0.1),중값유사
3469, 5_연구관리비 ,341,교육,고등교육,0,0.64,214,0.0,1.57,335,251,8,243,0.0207891694639051,0.2091189358720555,2.0,3017.0,0.0,3278.0,789.0,,,,619.0,3355.0,중PK(0.3-0.7),완전(0%),수치형,중(101-1k),초풍부(21+),대공유(21+),낮은유사(0-0.1),중값유사
3470, 4_학생경비 ,341,교육,고등교육,0,1.0,335,0.0,1.0,335,251,8,243,0.0729211087420042,0.0729211087420042,0.0,27.0,0.0,27.0,789.0,,,,17.0,28.0,최고PK(0.9+),완전(0%),수치형,중(101-1k),초풍부(21+),중공유(6-20),낮은유사(0-0.1),낮은값유사
3471, 5_교외장학금 ,341,교육,고등교육,0,0.96,323,0.0,1.04,335,251,8,243,0.0066040842122941,0.0347981718814918,0.0,2469.0,0.0,2750.0,789.0,,,,358.0,2802.0,최고PK(0.9+),완전(0%),수치형,중(101-1k),초풍부(21+),대공유(21+),낮은유사(0-0.1),낮은값유사
3472, 5_교내장학금 ,341,교육,고등교육,0,1.0,335,0.0,1.0,335,251,8,243,0.0042872576984857,0.0042872576984857,0.0,2282.0,0.0,2596.0,789.0,,,,246.0,2611.0,최고PK(0.9+),완전(0%),수치형,중(101-1k),초풍부(21+),대공유(21+),낮은유사(0-0.1),낮은값유사
3473, 5_장학금 ,341,교육,고등교육,0,0.0,1,0.0,335.0,335,251,8,243,1.0,0.5603552389625909,326.0,0.0,65.0,1599.0,789.0,,,,222.0,2573.0,저PK(0-0.3),완전(0%),수치형,중(101-1k),초풍부(21+),대공유(21+),최고유사(0.6+),높은값유사
3474, 6_내부장학금 ,341,교육,고등교육,0,0.0,1,0.0,335.0,335,251,8,243,1.0,0.5603552389625909,326.0,0.0,65.0,1599.0,789.0,,,,222.0,2573.0,저PK(0-0.3),완전(0%),수치형,중(101-1k),초풍부(21+),대공유(21+),최고유사(0.6+),높은값유사
3475, 6_외부장학금 ,341,교육,고등교육,0,0.0,1,0.0,335.0,335,251,8,243,1.0,0.5603552389625909,326.0,0.0,65.0,1599.0,789.0,,,,222.0,2573.0,저PK(0-0.3),완전(0%),수치형,중(101-1k),초풍부(21+),대공유(21+),최고유사(0.6+),높은값유사
3476, 5_학비감면 ,341,교육,고등교육,0,0.0,1,0.0,335.0,335,251,8,243,1.0,0.5603552389625909,326.0,0.0,65.0,1599.0,789.0,,,,222.0,2573.0,저PK(0-0.3),완전(0%),수치형,중(101-1k),초풍부(21+),대공유(21+),최고유사(0.6+),높은값유사
3477, 5_실험실습비 ,341,교육,고등교육,0,0.89,299,0.0,1.12,335,251,8,243,0.0065550454108332,0.0821652867866398,1.0,2567.0,0.0,2830.0,789.0,,,,432.0,2897.0,고PK(0.7-0.9),완전(0%),수치형,중(101-1k),초풍부(21+),대공유(21+),낮은유사(0-0.1),낮은값유사
3478, 5_논문심사료 ,341,교육,고등교육,0,0.55,184,0.0,1.82,335,251,8,243,0.0225445546004363,0.2725265555013749,1.0,2635.0,0.0,2895.0,789.0,,,,449.0,2969.0,중PK(0.3-0.7),완전(0%),수치형,중(101-1k),초풍부(21+),대공유(21+),낮은유사(0-0.1),중값유사
3479, 5_학생지원비 ,341,교육,고등교육,0,0.96,323,0.0,1.04,335,251,8,243,0.006669778789707,0.0347604084838963,1.0,2483.0,0.0,2763.0,789.0,,,,368.0,2812.0,최고PK(0.9+),완전(0%),수치형,중(101-1k),초풍부(21+),대공유(21+),낮은유사(0-0.1),낮은값유사
3480, 5_기타학생경비 ,341,교육,고등교육,0,0.8,268,0.0,1.25,335,251,8,243,0.0117040211977062,0.1252404244921383,1.0,2995.0,0.0,3254.0,789.0,,,,625.0,3329.0,고PK(0.7-0.9),완전(0%),수치형,중(101-1k),초풍부(21+),대공유(21+),낮은유사(0-0.1),중값유사
3481, 4_입시관리비 ,341,교육,고등교육,0,0.94,316,0.0,1.06,335,251,8,243,0.0092960288808664,0.0530901449431542,1.0,2442.0,0.0,2714.0,789.0,,,,336.0,2770.0,최고PK(0.9+),완전(0%),수치형,중(101-1k),초풍부(21+),대공유(21+),낮은유사(0-0.1),낮은값유사
3482, 5_입시수당 ,341,교육,고등교육,0,0.76,255,0.0,1.31,335,251,8,243,0.0150934792521659,0.1582406027318945,1.0,2587.0,0.0,2849.0,789.0,,,,421.0,2924.0,고PK(0.7-0.9),완전(0%),수치형,중(101-1k),초풍부(21+),대공유(21+),낮은유사(0-0.1),중값유사
3483, 5_입시경비 ,341,교육,고등교육,0,0.93,313,0.0,1.07,335,251,8,243,0.0096818216737237,0.0587821148852625,1.0,2499.0,0.0,2772.0,789.0,,,,376.0,2828.0,최고PK(0.9+),완전(0%),수치형,중(101-1k),초풍부(21+),대공유(21+),낮은유사(0-0.1),낮은값유사
3484, 3_교육외비용 ,341,교육,고등교육,0,0.95,318,0.0,1.05,335,251,8,243,0.0118080360772495,0.0416452640560484,0.0,3035.0,0.0,3412.0,789.0,,,,668.0,3481.0,최고PK(0.9+),완전(0%),수치형,중(101-1k),초풍부(21+),대공유(21+),낮은유사(0-0.1),낮은값유사
3485, 4_지급이자 ,341,교육,고등교육,0,0.24,81,0.0,4.14,335,251,8,243,0.0191047911375499,0.4417045684667969,1.0,2397.0,1.0,2595.0,789.0,,,,318.0,2727.0,저PK(0-0.3),완전(0%),수치형,중(101-1k),초풍부(21+),대공유(21+),낮은유사(0-0.1),높은값유사
3486, 5_지급이자 ,341,교육,고등교육,0,0.24,81,0.0,4.14,335,251,8,243,0.0191047911375499,0.4417045684667969,1.0,2397.0,1.0,2595.0,789.0,,,,318.0,2727.0,저PK(0-0.3),완전(0%),수치형,중(101-1k),초풍부(21+),대공유(21+),낮은유사(0-0.1),높은값유사
3487, 4_기타교육외비용 ,341,교육,고등교육,0,0.95,317,0.0,1.06,335,251,8,243,0.0121127674185581,0.0420079384810582,0.0,3036.0,0.0,3413.0,789.0,,,,666.0,3482.0,최고PK(0.9+),완전(0%),수치형,중(101-1k),초풍부(21+),대공유(21+),낮은유사(0-0.1),낮은값유사
3488, 5_잡손실 ,341,교육,고등교육,0,0.93,313,0.0,1.07,335,251,8,243,0.0125975364695616,0.0507377227803154,0.0,3048.0,0.0,3420.0,789.0,,,,667.0,3493.0,최고PK(0.9+),완전(0%),수치형,중(101-1k),초풍부(21+),대공유(21+),낮은유사(0-0.1),낮은값유사
3489, 5_외화환산손실 ,341,교육,고등교육,0,0.02,7,0.0,47.86,335,251,8,243,0.1795226565202352,0.4944846848428215,0.0,2563.0,0.0,2758.0,789.0,,,,441.0,2891.0,저PK(0-0.3),완전(0%),수치형,중(101-1k),초풍부(21+),대공유(21+),중유사(0.1-0.3),높은값유사
3490, 5_외환차손 ,341,교육,고등교육,0,0.03,9,0.0,37.22,335,251,8,243,0.1367791842475386,0.5006570522912862,0.0,2516.0,0.0,2711.0,789.0,,,,411.0,2844.0,저PK(0-0.3),완전(0%),수치형,중(101-1k),초풍부(21+),대공유(21+),중유사(0.1-0.3),높은값유사
3491, 5_투자유가증권처분손실 ,341,교육,고등교육,0,0.04,14,0.0,23.93,335,251,8,243,0.0825225225225225,0.5079112545381202,0.0,2447.0,0.0,2642.0,789.0,,,,360.0,2775.0,저PK(0-0.3),완전(0%),수치형,중(101-1k),초풍부(21+),대공유(21+),낮은유사(0-0.1),높은값유사
3492, 5_투자유가증권평가손실 ,341,교육,고등교육,0,0.0,1,0.0,335.0,335,251,8,243,1.0,0.5603552389625909,326.0,0.0,65.0,1599.0,789.0,,,,222.0,2573.0,저PK(0-0.3),완전(0%),수치형,중(101-1k),초풍부(21+),대공유(21+),최고유사(0.6+),높은값유사
3493, 5_고정자산처분손실 ,341,교육,고등교육,0,0.09,29,0.0,11.55,335,251,8,243,0.0688990978026235,0.4417642126446419,0.0,2782.0,0.0,2982.0,789.0,,,,533.0,3115.0,저PK(0-0.3),완전(0%),수치형,중(101-1k),초풍부(21+),대공유(21+),낮은유사(0-0.1),높은값유사
3494, 5_무형고정자산상각액 ,341,교육,고등교육,0,0.0,1,0.0,335.0,335,251,8,243,1.0,0.5603552389625909,326.0,0.0,65.0,1599.0,789.0,,,,222.0,2573.0,저PK(0-0.3),완전(0%),수치형,중(101-1k),초풍부(21+),대공유(21+),최고유사(0.6+),높은값유사
3495, 5_특별회계사업비 ,341,교육,고등교육,0,0.0,1,0.0,335.0,335,251,8,243,1.0,0.5603552389625909,326.0,0.0,65.0,1599.0,789.0,,,,222.0,2573.0,저PK(0-0.3),완전(0%),수치형,중(101-1k),초풍부(21+),대공유(21+),최고유사(0.6+),높은값유사
3496, 5_임의기금평가손실 ,341,교육,고등교육,0,0.0,1,0.0,335.0,335,251,8,243,1.0,0.5603552389625909,326.0,0.0,65.0,1599.0,789.0,,,,222.0,2573.0,저PK(0-0.3),완전(0%),수치형,중(101-1k),초풍부(21+),대공유(21+),최고유사(0.6+),높은값유사
3497, 5_기금투자자산처분손실 ,341,교육,고등교육,0,0.0,1,0.0,335.0,335,251,8,243,1.0,0.5603552389625909,326.0,0.0,65.0,1599.0,789.0,,,,222.0,2573.0,저PK(0-0.3),완전(0%),수치형,중(101-1k),초풍부(21+),대공유(21+),최고유사(0.6+),높은값유사
3498, 5_고정자산폐기손실 ,341,교육,고등교육,0,0.16,53,0.0,6.32,335,251,8,243,0.0546424736484561,0.3806342850208886,0.0,3094.0,0.0,3298.0,789.0,,,,664.0,3444.0,저PK(0-0.3),완전(0%),수치형,중(101-1k),초풍부(21+),대공유(21+),낮은유사(0-0.1),높은값유사
3499, 5_전기오류수정손실 ,341,교육,고등교육,0,0.07,23,0.0,14.57,335,251,8,243,0.0487435181491822,0.5078734766534301,0.0,2397.0,0.0,2592.0,789.0,,,,330.0,2725.0,저PK(0-0.3),완전(0%),수치형,중(101-1k),초풍부(21+),대공유(21+),낮은유사(0-0.1),높은값유사
3500, 3_전출금 ,341,교육,고등교육,0,0.01,2,0.0,167.5,335,251,8,243,0.5488416988416989,0.5560179796000692,3.0,2010.0,2.0,2345.0,789.0,,,,232.0,2590.0,저PK(0-0.3),완전(0%),수치형,중(101-1k),초풍부(21+),대공유(21+),높은유사(0.3-0.6),높은값유사
3501, 4_전출금 ,341,교육,고등교육,0,0.0,1,0.0,335.0,335,251,8,243,1.0,0.5603552389625909,326.0,0.0,65.0,1599.0,789.0,,,,222.0,2573.0,저PK(0-0.3),완전(0%),수치형,중(101-1k),초풍부(21+),대공유(21+),최고유사(0.6+),높은값유사
3502, 5_경상비전출금 ,341,교육,고등교육,0,0.0,1,0.0,335.0,335,251,8,243,1.0,0.5603552389625909,326.0,0.0,65.0,1599.0,789.0,,,,222.0,2573.0,저PK(0-0.3),완전(0%),수치형,중(101-1k),초풍부(21+),대공유(21+),최고유사(0.6+),높은값유사
3503, 5_법정부담전출금(5) ,341,교육,고등교육,0,0.0,1,0.0,335.0,335,251,8,243,1.0,0.5603552389625909,326.0,0.0,65.0,1599.0,789.0,,,,222.0,2573.0,저PK(0-0.3),완전(0%),수치형,중(101-1k),초풍부(21+),대공유(21+),최고유사(0.6+),높은값유사
3504, 6_교원법정전출금(5) ,341,교육,고등교육,0,0.0,1,0.0,335.0,335,251,8,243,1.0,0.5603552389625909,326.0,0.0,65.0,1599.0,789.0,,,,222.0,2573.0,저PK(0-0.3),완전(0%),수치형,중(101-1k),초풍부(21+),대공유(21+),최고유사(0.6+),높은값유사
3505, 7_교원사학연금전출금(5) ,341,교육,고등교육,0,0.0,1,0.0,335.0,335,251,8,243,1.0,0.5603552389625909,326.0,0.0,65.0,1599.0,789.0,,,,222.0,2573.0,저PK(0-0.3),완전(0%),수치형,중(101-1k),초풍부(21+),대공유(21+),최고유사(0.6+),높은값유사
3506, 7_교원국민연금전출금(5) ,341,교육,고등교육,0,0.0,1,0.0,335.0,335,251,8,243,1.0,0.5603552389625909,326.0,0.0,65.0,1599.0,789.0,,,,222.0,2573.0,저PK(0-0.3),완전(0%),수치형,중(101-1k),초풍부(21+),대공유(21+),최고유사(0.6+),높은값유사
3507, 7_교원건강보험전출금(5) ,341,교육,고등교육,0,0.0,1,0.0,335.0,335,251,8,243,1.0,0.5603552389625909,326.0,0.0,65.0,1599.0,789.0,,,,222.0,2573.0,저PK(0-0.3),완전(0%),수치형,중(101-1k),초풍부(21+),대공유(21+),최고유사(0.6+),높은값유사
3508, 7_교원산재_고용보험전출금(5) ,341,교육,고등교육,0,0.0,1,0.0,335.0,335,251,8,243,1.0,0.5603552389625909,326.0,0.0,65.0,1599.0,789.0,,,,222.0,2573.0,저PK(0-0.3),완전(0%),수치형,중(101-1k),초풍부(21+),대공유(21+),최고유사(0.6+),높은값유사
3509, 7_교원퇴직수당전출금(5) ,341,교육,고등교육,0,0.0,1,0.0,335.0,335,251,8,243,1.0,0.5603552389625909,326.0,0.0,65.0,1599.0,789.0,,,,222.0,2573.0,저PK(0-0.3),완전(0%),수치형,중(101-1k),초풍부(21+),대공유(21+),최고유사(0.6+),높은값유사
3510, 6_직원법정전출금(6) ,341,교육,고등교육,0,0.0,1,0.0,335.0,335,251,8,243,1.0,0.5603552389625909,326.0,0.0,65.0,1599.0,789.0,,,,222.0,2573.0,저PK(0-0.3),완전(0%),수치형,중(101-1k),초풍부(21+),대공유(21+),최고유사(0.6+),높은값유사
3511, 7_직원사학연금전출금(6) ,341,교육,고등교육,0,0.0,1,0.0,335.0,335,251,8,243,1.0,0.5603552389625909,326.0,0.0,65.0,1599.0,789.0,,,,222.0,2573.0,저PK(0-0.3),완전(0%),수치형,중(101-1k),초풍부(21+),대공유(21+),최고유사(0.6+),높은값유사
3512, 7_직원국민연금전출금(6) ,341,교육,고등교육,0,0.0,1,0.0,335.0,335,251,8,243,1.0,0.5603552389625909,326.0,0.0,65.0,1599.0,789.0,,,,222.0,2573.0,저PK(0-0.3),완전(0%),수치형,중(101-1k),초풍부(21+),대공유(21+),최고유사(0.6+),높은값유사
3513, 7_직원건강보험전출금(6) ,341,교육,고등교육,0,0.0,1,0.0,335.0,335,251,8,243,1.0,0.5603552389625909,326.0,0.0,65.0,1599.0,789.0,,,,222.0,2573.0,저PK(0-0.3),완전(0%),수치형,중(101-1k),초풍부(21+),대공유(21+),최고유사(0.6+),높은값유사
3514, 7_직원산재_고용보험전출금(6) ,341,교육,고등교육,0,0.0,1,0.0,335.0,335,251,8,243,1.0,0.5603552389625909,326.0,0.0,65.0,1599.0,789.0,,,,222.0,2573.0,저PK(0-0.3),완전(0%),수치형,중(101-1k),초풍부(21+),대공유(21+),최고유사(0.6+),높은값유사
3515, 7_직원퇴직수당전출금(6) ,341,교육,고등교육,0,0.0,1,0.0,335.0,335,251,8,243,1.0,0.5603552389625909,326.0,0.0,65.0,1599.0,789.0,,,,222.0,2573.0,저PK(0-0.3),완전(0%),수치형,중(101-1k),초풍부(21+),대공유(21+),최고유사(0.6+),높은값유사
3516, 5_자산전출금 ,341,교육,고등교육,0,0.0,1,0.0,335.0,335,251,8,243,1.0,0.5603552389625909,326.0,0.0,65.0,1599.0,789.0,,,,222.0,2573.0,저PK(0-0.3),완전(0%),수치형,중(101-1k),초풍부(21+),대공유(21+),최고유사(0.6+),높은값유사
